num__Age,num__Years of Experience,nom__Gender_Female,nom__Gender_Male,nom__Job Title_Accountant,nom__Job Title_Administrative Assistant,nom__Job Title_Business Analyst,nom__Job Title_Business Development Manager,nom__Job Title_Business Intelligence Analyst,nom__Job Title_Chief Data Officer,nom__Job Title_Chief Technology Officer,nom__Job Title_Content Marketing Manager,nom__Job Title_Creative Director,nom__Job Title_Customer Service Manager,nom__Job Title_Customer Service Rep,nom__Job Title_Customer Service Representative,nom__Job Title_Customer Success Rep,nom__Job Title_Data Analyst,nom__Job Title_Data Entry Clerk,nom__Job Title_Data Scientist,nom__Job Title_Digital Content Producer,nom__Job Title_Digital Marketing Manager,nom__Job Title_Director,nom__Job Title_Director of Business Development,nom__Job Title_Director of Engineering,nom__Job Title_Director of Finance,nom__Job Title_Director of HR,nom__Job Title_Director of Human Capital,nom__Job Title_Director of Human Resources,nom__Job Title_Director of Marketing,nom__Job Title_Director of Operations,nom__Job Title_Director of Product Management,nom__Job Title_Director of Sales,nom__Job Title_Director of Sales and Marketing,nom__Job Title_Event Coordinator,nom__Job Title_Financial Advisor,nom__Job Title_Financial Analyst,nom__Job Title_Financial Manager,nom__Job Title_Graphic Designer,nom__Job Title_HR Generalist,nom__Job Title_HR Manager,nom__Job Title_Help Desk Analyst,nom__Job Title_IT Manager,nom__Job Title_IT Support Specialist,nom__Job Title_Junior Account Manager,nom__Job Title_Junior Accountant,nom__Job Title_Junior Advertising Coordinator,nom__Job Title_Junior Business Analyst,nom__Job Title_Junior Business Development Associate,nom__Job Title_Junior Business Operations Analyst,nom__Job Title_Junior Copywriter,nom__Job Title_Junior Data Analyst,nom__Job Title_Junior Data Scientist,nom__Job Title_Junior Designer,nom__Job Title_Junior Developer,nom__Job Title_Junior Financial Advisor,nom__Job Title_Junior Financial Analyst,nom__Job Title_Junior HR Coordinator,nom__Job Title_Junior HR Generalist,nom__Job Title_Junior Marketing Analyst,nom__Job Title_Junior Marketing Coordinator,nom__Job Title_Junior Marketing Manager,nom__Job Title_Junior Marketing Specialist,nom__Job Title_Junior Operations Analyst,nom__Job Title_Junior Operations Coordinator,nom__Job Title_Junior Operations Manager,nom__Job Title_Junior Product Manager,nom__Job Title_Junior Project Manager,nom__Job Title_Junior Recruiter,nom__Job Title_Junior Sales Representative,nom__Job Title_Junior Social Media Specialist,nom__Job Title_Junior Software Developer,nom__Job Title_Junior Software Engineer,nom__Job Title_Junior UX Designer,nom__Job Title_Junior Web Designer,nom__Job Title_Junior Web Developer,nom__Job Title_Marketing Analyst,nom__Job Title_Marketing Coordinator,nom__Job Title_Marketing Manager,nom__Job Title_Office Manager,nom__Job Title_Operations Analyst,nom__Job Title_Operations Director,nom__Job Title_Principal Engineer,nom__Job Title_Product Designer,nom__Job Title_Product Manager,nom__Job Title_Project Engineer,nom__Job Title_Project Manager,nom__Job Title_Public Relations Manager,nom__Job Title_Recruiter,nom__Job Title_Research Scientist,nom__Job Title_Sales Associate,nom__Job Title_Sales Director,nom__Job Title_Sales Manager,nom__Job Title_Sales Operations Manager,nom__Job Title_Senior Account Executive,nom__Job Title_Senior Account Manager,nom__Job Title_Senior Accountant,nom__Job Title_Senior Business Analyst,nom__Job Title_Senior Business Development Manager,nom__Job Title_Senior Consultant,nom__Job Title_Senior Data Analyst,nom__Job Title_Senior Data Engineer,nom__Job Title_Senior Data Scientist,nom__Job Title_Senior Engineer,nom__Job Title_Senior Financial Advisor,nom__Job Title_Senior Financial Analyst,nom__Job Title_Senior Financial Manager,nom__Job Title_Senior Graphic Designer,nom__Job Title_Senior HR Manager,nom__Job Title_Senior HR Specialist,nom__Job Title_Senior Human Resources Coordinator,nom__Job Title_Senior Human Resources Manager,nom__Job Title_Senior Human Resources Specialist,nom__Job Title_Senior IT Consultant,nom__Job Title_Senior IT Project Manager,nom__Job Title_Senior Manager,nom__Job Title_Senior Marketing Analyst,nom__Job Title_Senior Marketing Coordinator,nom__Job Title_Senior Marketing Director,nom__Job Title_Senior Marketing Manager,nom__Job Title_Senior Marketing Specialist,nom__Job Title_Senior Operations Analyst,nom__Job Title_Senior Operations Coordinator,nom__Job Title_Senior Operations Manager,nom__Job Title_Senior Product Designer,nom__Job Title_Senior Product Development Manager,nom__Job Title_Senior Product Manager,nom__Job Title_Senior Product Marketing Manager,nom__Job Title_Senior Project Coordinator,nom__Job Title_Senior Project Manager,nom__Job Title_Senior Quality Assurance Analyst,nom__Job Title_Senior Research Scientist,nom__Job Title_Senior Sales Manager,nom__Job Title_Senior Sales Representative,nom__Job Title_Senior Scientist,nom__Job Title_Senior Software Architect,nom__Job Title_Senior Software Developer,nom__Job Title_Senior Software Engineer,nom__Job Title_Senior UX Designer,nom__Job Title_Social Media Manager,nom__Job Title_Software Developer,nom__Job Title_Software Manager,nom__Job Title_Software Project Manager,nom__Job Title_Strategy Consultant,nom__Job Title_Supply Chain Analyst,nom__Job Title_Supply Chain Manager,nom__Job Title_Technical Recruiter,nom__Job Title_Technical Writer,nom__Job Title_Training Specialist,nom__Job Title_UX Designer,nom__Job Title_VP of Finance,nom__Job Title_VP of Operations,nom__Job Title_Web Developer,ord__Education Level,Salary
-0.48028086775599516,-0.4624796603608725,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95000.0
-0.05765546090842055,-0.005295568630086417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95000.0
-1.1846565458352862,-1.2244531465788493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0
-0.6211560033718534,-0.7672690548480633,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0
-0.6211560033718534,-0.4624796603608725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90000.0
1.2102207596343033,1.366256706562272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000.0
-0.339405732140137,-0.1576902658736818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0
-0.9029062746035698,-0.9196637520916586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0
-0.7620311389877116,-0.614874357604468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90000.0
0.36496994593915405,0.7566779175878905,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000.0
